Column 1,Column 2,Metric,Score,Real Correlation,Synthetic Correlation,Real Association,Meets Threshold?
num_lab_procedures,had_emergency,ContingencySimilarity,,,,0.03858799016014229,False
num_lab_procedures,had_inpatient_days,ContingencySimilarity,,,,0.053349891609250334,False
num_lab_procedures,had_outpatient_days,ContingencySimilarity,,,,0.05070922614980374,False
num_lab_procedures,readmit_binary,ContingencySimilarity,,,,0.028120114726203516,False
num_procedures,num_medications,ContingencySimilarity,,,,0.1765484043476125,False
num_procedures,primary_diagnosis,ContingencySimilarity,,,,0.13938325149965516,False
num_procedures,number_diagnoses,ContingencySimilarity,,,,0.037901181428357224,False
num_procedures,max_glu_serum,ContingencySimilarity,,,,0.047066521960287815,False
num_procedures,A1Cresult,ContingencySimilarity,,,,0.041986722480676655,False
num_procedures,insulin,ContingencySimilarity,,,,0.0239283646077484,False
num_procedures,change,ContingencySimilarity,,,,0.029988373619646878,False
num_procedures,diabetesMed,ContingencySimilarity,,,,0.030680855005489602,False
num_procedures,medicare,ContingencySimilarity,,,,0.061313182637079695,False
num_procedures,medicaid,ContingencySimilarity,,,,0.018897773004571714,False
num_procedures,had_emergency,ContingencySimilarity,,,,0.04789483471397449,False
num_procedures,had_inpatient_days,ContingencySimilarity,,,,0.08031922025682749,False
num_procedures,had_outpatient_days,ContingencySimilarity,,,,0.04347128522062504,False
num_procedures,readmit_binary,ContingencySimilarity,,,,0.022930012743030307,False
num_medications,primary_diagnosis,ContingencySimilarity,,,,0.0867793941817523,False
num_medications,number_diagnoses,CorrelationSimilarity,,0.26199739176822723,,,False
num_medications,max_glu_serum,ContingencySimilarity,,,,0.0301726095321277,False
num_medications,A1Cresult,ContingencySimilarity,,,,0.026182764838944602,False
num_medications,insulin,ContingencySimilarity,,,,0.13788271157068643,False
num_medications,change,ContingencySimilarity,,,,0.24395965943423645,False
num_medications,diabetesMed,ContingencySimilarity,,,,0.1978828299930514,False
num_medications,medicare,ContingencySimilarity,,,,0.08570236454182452,False
num_medications,medicaid,ContingencySimilarity,,,,0.025184588578436758,False
num_medications,had_emergency,ContingencySimilarity,,,,0.0519346492875123,False
num_medications,had_inpatient_days,ContingencySimilarity,,,,0.09815109226674706,False
num_medications,had_outpatient_days,ContingencySimilarity,,,,0.07405071499105313,False
num_medications,readmit_binary,ContingencySimilarity,,,,0.048441475911929446,False
primary_diagnosis,number_diagnoses,ContingencySimilarity,,,,0.10020310198001928,False
primary_diagnosis,max_glu_serum,ContingencySimilarity,,,,0.04475486164753081,False
primary_diagnosis,A1Cresult,ContingencySimilarity,,,,0.0955145973025822,False
primary_diagnosis,insulin,ContingencySimilarity,,,,0.09697704022552645,False
primary_diagnosis,change,ContingencySimilarity,,,,0.08516842792740796,False
primary_diagnosis,diabetesMed,ContingencySimilarity,,,,0.0673412775741431,False
primary_diagnosis,medicare,ContingencySimilarity,,,,0.07301541738520193,False
primary_diagnosis,medicaid,ContingencySimilarity,,,,0.04201620933154642,False
primary_diagnosis,had_emergency,ContingencySimilarity,,,,0.05725265726743383,False
primary_diagnosis,had_inpatient_days,ContingencySimilarity,,,,0.07095747371680043,False
primary_diagnosis,had_outpatient_days,ContingencySimilarity,,,,0.02391208735216431,False
primary_diagnosis,readmit_binary,ContingencySimilarity,,,,0.023884834439516032,False
number_diagnoses,max_glu_serum,ContingencySimilarity,,,,0.06031579448559482,False
number_diagnoses,A1Cresult,ContingencySimilarity,,,,0.050268590471149496,False
number_diagnoses,insulin,ContingencySimilarity,,,,0.07695837291989219,False
number_diagnoses,change,ContingencySimilarity,,,,0.05691731766100178,False
number_diagnoses,diabetesMed,ContingencySimilarity,,,,0.03498203621127118,False
number_diagnoses,medicare,ContingencySimilarity,,,,0.18275178370634376,False
number_diagnoses,medicaid,ContingencySimilarity,,,,0.02221645648161716,False
number_diagnoses,had_emergency,ContingencySimilarity,,,,0.09337621806303922,False
number_diagnoses,had_inpatient_days,ContingencySimilarity,,,,0.13142933575631544,False
number_diagnoses,had_outpatient_days,ContingencySimilarity,,,,0.11387812987987296,False
number_diagnoses,readmit_binary,ContingencySimilarity,,,,0.05395527895913513,False
max_glu_serum,A1Cresult,ContingencySimilarity,,,,0.04366727397447946,False
max_glu_serum,insulin,ContingencySimilarity,,,,0.04747876062426241,False
max_glu_serum,change,ContingencySimilarity,,,,0.062031362970193196,False
max_glu_serum,diabetesMed,ContingencySimilarity,,,,0.050380255227376804,False
max_glu_serum,medicare,ContingencySimilarity,,,,0.039491487096218976,False
max_glu_serum,medicaid,ContingencySimilarity,,,,0.029520233636832063,False
max_glu_serum,had_emergency,ContingencySimilarity,,,,0.0707773251484544,False
max_glu_serum,had_inpatient_days,ContingencySimilarity,,,,0.02679949131034919,False
max_glu_serum,had_outpatient_days,ContingencySimilarity,,,,0.08876525522992679,False
max_glu_serum,readmit_binary,ContingencySimilarity,,,,0.01163359985358604,False
A1Cresult,insulin,ContingencySimilarity,,,,0.0795235439427869,False
A1Cresult,change,ContingencySimilarity,,,,0.12072066138556106,False
A1Cresult,diabetesMed,ContingencySimilarity,,,,0.09902746101883421,False
A1Cresult,medicare,ContingencySimilarity,,,,0.08150070542738978,False
A1Cresult,medicaid,ContingencySimilarity,,,,0.02913990249149005,False
A1Cresult,had_emergency,ContingencySimilarity,,,,0.023699844693676902,False
A1Cresult,had_inpatient_days,ContingencySimilarity,,,,0.08089176740054564,False
A1Cresult,had_outpatient_days,ContingencySimilarity,,,,0.04478751406698876,False
A1Cresult,readmit_binary,ContingencySimilarity,,,,0.01611211622129913,False
insulin,change,ContingencySimilarity,0.87212,,,0.6405824800624397,True
insulin,diabetesMed,ContingencySimilarity,0.87718,,,0.5841206229471161,True
insulin,medicare,ContingencySimilarity,,,,0.08573669669740819,False
insulin,medicaid,ContingencySimilarity,,,,0.08677520090930281,False
insulin,had_emergency,ContingencySimilarity,,,,0.09508163362304493,False
insulin,had_inpatient_days,ContingencySimilarity,,,,0.07612425122457635,False
insulin,had_outpatient_days,ContingencySimilarity,,,,0.059091223101274196,False
insulin,readmit_binary,ContingencySimilarity,,,,0.04312205228674318,False
change,diabetesMed,ContingencySimilarity,0.9918,,,0.5047098736959533,True
change,medicare,ContingencySimilarity,,,,0.06006720536107279,False
change,medicaid,ContingencySimilarity,,,,0.04466619685976509,False
change,had_emergency,ContingencySimilarity,,,,0.051274957328212564,False
change,had_inpatient_days,ContingencySimilarity,,,,0.024509512786649913,False
change,had_outpatient_days,ContingencySimilarity,,,,0.02742813437706475,False
change,readmit_binary,ContingencySimilarity,,,,0.021741351421557316,False
diabetesMed,medicare,ContingencySimilarity,,,,0.04810677151648179,False
diabetesMed,medicaid,ContingencySimilarity,,,,0.039975072619446786,False
diabetesMed,had_emergency,ContingencySimilarity,,,,0.040108509796061446,False
diabetesMed,had_inpatient_days,ContingencySimilarity,,,,0.034193197082082974,False
diabetesMed,had_outpatient_days,ContingencySimilarity,,,,0.01908857086702565,False
diabetesMed,readmit_binary,ContingencySimilarity,,,,0.02843839241514014,False
medicare,medicaid,ContingencySimilarity,,,,0.12987421009596606,False
medicare,had_emergency,ContingencySimilarity,,,,0.04306068652363636,False
medicare,had_inpatient_days,ContingencySimilarity,,,,0.053123770531280215,False
medicare,had_outpatient_days,ContingencySimilarity,,,,0.09505865551671648,False
medicare,readmit_binary,ContingencySimilarity,,,,0.012000034064379139,False
medicaid,had_emergency,ContingencySimilarity,,,,0.06547253787460294,False
medicaid,had_inpatient_days,ContingencySimilarity,,,,0.019366727785757796,False
medicaid,had_outpatient_days,ContingencySimilarity,,,,0.0006904272308213916,False
medicaid,readmit_binary,ContingencySimilarity,,,,0.004225190019914684,False
had_emergency,had_inpatient_days,ContingencySimilarity,,,,0.19620525829340882,False
had_emergency,had_outpatient_days,ContingencySimilarity,,,,0.16514734754857793,False
had_emergency,readmit_binary,ContingencySimilarity,,,,0.06524022510278787,False
had_inpatient_days,had_outpatient_days,ContingencySimilarity,,,,0.1434183505301042,False
had_inpatient_days,readmit_binary,ContingencySimilarity,,,,0.12092196597966744,False
had_outpatient_days,readmit_binary,ContingencySimilarity,,,,0.037239914960959575,False
